Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,627115,-,-,-,24.49,9.46,1,1083,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,7,19,30,8.4,0.56,0.034,0.68,0,0,0,0,-9,0,0,0,0,28.29,109.08,0.36,893,0.5,261,2.7
2022,1,7,20,30,7.6000000000000005,0.48,0.04,0.68,0,0,0,0,-7.4,0,0,0,0,33.8,122.31,0.36,894,0.5,3,3.8000000000000003
2022,1,7,21,30,6.7,0.42,0.047,0.68,0,0,0,0,-5.2,0,0,0,0,42.38,135.76,0.36,894,0.6000000000000001,6,4.7
2022,1,7,22,30,5.800000000000001,0.38,0.051000000000000004,0.68,0,0,0,0,-3.3000000000000003,0,0,0,0,52.14,149.34,0.36,895,0.6000000000000001,7,5.1000000000000005
2022,1,7,23,30,5,0.39,0.053,0.68,0,0,0,0,-2.2,0,0,0,0,59.550000000000004,162.98,0.36,895,0.6000000000000001,7,5
2022,1,8,0,30,4.4,0.44,0.054,0.68,0,0,0,0,-1.9000000000000001,0,0,0,0,63.77,176.17000000000002,0.36,895,0.6000000000000001,7,5
2022,1,8,1,30,3.9000000000000004,0.46,0.051000000000000004,0.68,0,0,0,0,-1.8,0,0,0,0,66.2,169.14000000000001,0.37,894,0.6000000000000001,10,5.2
2022,1,8,2,30,3.2,0.45,0.05,0.68,0,0,0,0,-1.9000000000000001,0,0,0,0,69.38,155.53,0.37,894,0.5,14,5.5
2022,1,8,3,30,2.5,0.41000000000000003,0.053,0.68,0,0,0,0,-1.9000000000000001,0,0,0,0,72.67,141.91,0.37,894,0.5,17,5.800000000000001
2022,1,8,4,30,1.7000000000000002,0.36,0.059000000000000004,0.68,0,0,0,0,-1.9000000000000001,0,0,0,0,76.92,128.38,0.37,894,0.5,21,5.7
2022,1,8,5,30,0.9,0.31,0.066,0.68,0,0,0,0,-1.9000000000000001,0,0,0,0,81.85000000000001,115.04,0.37,894,0.5,23,5.4
2022,1,8,6,30,0.4,0.3,0.07,0.68,0,0,0,0,-1.7000000000000002,0,0,0,0,85.58,101.97,0.37,895,0.4,24,5.2
2022,1,8,7,30,1.1,0.31,0.069,0.68,12,63,14,0,-1.6,12,63,0,14,82.16,88.95,0.37,896,0.4,26,5.5
2022,1,8,8,30,3.5,0.32,0.064,0.68,59,653,203,0,-1.9000000000000001,59,653,0,203,67.59,77.24,0.37,896,0.4,27,6.1000000000000005
2022,1,8,9,30,6.5,0.32,0.058,0.68,79,860,425,0,-3.6,79,860,0,425,48.45,66.26,0.37,896,0.4,27,6
2022,1,8,10,30,9.200000000000001,0.32,0.056,0.68,91,949,610,0,-5.800000000000001,91,949,0,610,34.27,56.870000000000005,0.37,897,0.4,28,5.4
2022,1,8,11,30,11.4,0.32,0.055,0.68,98,992,735,0,-8.200000000000001,98,992,0,735,24.63,50.01,0.37,896,0.4,28,4.7
2022,1,8,12,30,12.8,0.33,0.054,0.68,100,1009,791,0,-9.9,100,1009,0,791,19.54,46.81,0.37,895,0.4,28,4.1000000000000005
2022,1,8,13,30,13.700000000000001,0.35000000000000003,0.053,0.68,98,1005,771,0,-10.9,98,1005,0,771,17.06,48,0.37,895,0.4,28,3.8000000000000003
2022,1,8,14,30,13.9,0.37,0.05,0.68,91,982,678,0,-11.5,91,982,0,678,16.02,53.31,0.37,895,0.4,27,3.7
2022,1,8,15,30,13.4,0.41000000000000003,0.048,0.68,80,927,520,0,-11.700000000000001,80,927,0,520,16.38,61.67,0.37,895,0.4,25,3.6
2022,1,8,16,30,11.4,0.46,0.045,0.68,63,811,313,0,-11.4,63,811,0,313,19.14,72,0.37,895,0.4,25,3.1
2022,1,8,17,30,8,0.52,0.042,0.68,34,506,91,0,-10.600000000000001,34,506,0,91,25.560000000000002,83.53,0.37,895,0.4,28,2.6
2022,1,8,18,30,6.2,0.6,0.039,0.68,0,0,0,0,-9.4,0,0,0,0,31.650000000000002,96.04,0.37,896,0.4,32,3.2
2022,1,8,19,30,5.4,0.67,0.036000000000000004,0.68,0,0,0,0,-8.3,0,0,0,0,36.6,108.94,0.37,897,0.4,35,3.7
2022,1,8,20,30,4.4,0.7000000000000001,0.034,0.68,0,0,0,0,-7.4,0,0,0,0,42.06,122.18,0.37,897,0.4,36,3.7
2022,1,8,21,30,3.6,0.72,0.032,0.68,0,0,0,1,-6.9,0,0,0,0,46.37,135.63,0.37,897,0.4,37,3.6
2022,1,8,22,30,2.9000000000000004,0.73,0.03,0.68,0,0,0,0,-6.5,0,0,0,0,50,149.22,0.37,897,0.4,36,3.7
2022,1,8,23,30,2.4000000000000004,0.73,0.029,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,52.53,162.86,0.37,896,0.30000000000000004,35,3.8000000000000003
2022,1,9,0,30,1.9000000000000001,0.73,0.028,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,54.72,176.01,0.37,896,0.30000000000000004,34,4
2022,1,9,1,30,1.4000000000000001,0.73,0.027,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,56.730000000000004,169.20000000000002,0.36,896,0.30000000000000004,33,4
2022,1,9,2,30,0.9,0.72,0.026000000000000002,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,58.7,155.6,0.36,896,0.30000000000000004,32,3.9000000000000004
2022,1,9,3,30,0.6000000000000001,0.7000000000000001,0.026000000000000002,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,59.78,141.97,0.36,896,0.30000000000000004,30,4.1000000000000005
2022,1,9,4,30,0.30000000000000004,0.66,0.027,0.68,0,0,0,0,-6.4,0,0,0,0,60.92,128.44,0.36,896,0.30000000000000004,28,4.3
2022,1,9,5,30,0,0.62,0.028,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,62.35,115.09,0.36,897,0.2,28,4.4
2022,1,9,6,30,-0.1,0.6,0.028,0.68,0,0,0,0,-6.300000000000001,0,0,0,0,63.1,102.01,0.36,897,0.2,29,4.3
2022,1,9,7,30,1.1,0.59,0.028,0.68,12,215,16,0,-6.2,12,215,0,16,58.42,88.97,0.36,897,0.2,31,4.6000000000000005
2022,1,9,8,30,4.3,0.6,0.027,0.68,46,786,220,0,-6,46,786,0,220,47.21,77.24,0.36,898,0.2,35,5.1000000000000005
2022,1,9,9,30,8,0.6,0.026000000000000002,0.68,62,953,446,0,-6.5,62,953,0,446,35.21,66.24,0.36,898,0.2,40,5.1000000000000005
2022,1,9,10,30,10.8,0.58,0.026000000000000002,0.68,72,1025,633,0,-8,72,1025,0,633,25.85,56.82,0.36,898,0.2,41,4.6000000000000005
2022,1,9,11,30,13,0.56,0.027,0.68,78,1044,751,0,-9.8,78,1044,0,751,19.44,49.92,0.36,897,0.30000000000000004,40,4
2022,1,9,12,30,14.5,0.53,0.028,0.68,82,1056,807,0,-11.3,82,1056,0,807,15.73,46.67,0.36,896,0.30000000000000004,38,3.4000000000000004
2022,1,9,13,30,15.4,0.51,0.029,0.68,82,1050,786,0,-12.3,82,1050,0,786,13.64,47.85,0.36,896,0.30000000000000004,36,3.1
2022,1,9,14,30,15.700000000000001,0.49,0.03,0.68,78,1025,693,0,-13,78,1025,0,693,12.63,53.14,0.36,895,0.30000000000000004,32,2.9000000000000004
2022,1,9,15,30,15.3,0.49,0.03,0.68,70,971,534,0,-13.5,70,971,0,534,12.52,61.5,0.36,895,0.30000000000000004,29,2.7
2022,1,9,16,30,13.5,0.5,0.029,0.68,56,862,325,0,-13.600000000000001,56,862,0,325,13.96,71.84,0.36,895,0.30000000000000004,31,1.8
2022,1,9,17,30,10.200000000000001,0.52,0.029,0.68,32,570,98,0,-13.3,32,570,0,98,17.69,83.38,0.36,895,0.30000000000000004,41,1.1
2022,1,9,18,30,8.200000000000001,0.53,0.028,0.68,0,0,0,0,-13,0,0,0,0,20.79,95.9,0.36,896,0.30000000000000004,49,1.2000000000000002
2022,1,9,19,30,6.800000000000001,0.54,0.028,0.68,0,0,0,0,-12.600000000000001,0,0,0,0,23.7,108.81,0.36,896,0.30000000000000004,50,1.4000000000000001
2022,1,9,20,30,5.4,0.54,0.028,0.68,0,0,0,0,-12.200000000000001,0,0,0,0,26.96,122.05,0.36,896,0.30000000000000004,45,1.5
2022,1,9,21,30,4.2,0.54,0.028,0.68,0,0,0,0,-11.8,0,0,0,0,30.150000000000002,135.51,0.36,896,0.30000000000000004,38,1.6
2022,1,9,22,30,3.2,0.55,0.027,0.68,0,0,0,0,-11.600000000000001,0,0,0,0,33,149.1,0.36,896,0.30000000000000004,34,1.7000000000000002
2022,1,9,23,30,2.6,0.58,0.026000000000000002,0.68,0,0,0,0,-11.4,0,0,0,0,34.75,162.74,0.36,895,0.30000000000000004,33,1.6
2022,1,10,0,30,2.7,0.61,0.025,0.68,0,0,0,0,-11.4,0,0,0,0,34.57,175.85,0.36,895,0.30000000000000004,32,1.5
2022,1,10,1,30,3.4000000000000004,0.64,0.024,0.68,0,0,0,0,-11.5,0,0,0,0,32.7,169.25,0.36,894,0.30000000000000004,28,1.3
2022,1,10,2,30,3.9000000000000004,0.66,0.023,0.68,0,0,0,0,-11.600000000000001,0,0,0,0,31.25,155.67000000000002,0.36,894,0.30000000000000004,103,1.1
2022,1,10,3,30,3.9000000000000004,0.66,0.023,0.68,0,0,0,0,-11.8,0,0,0,0,30.830000000000002,142.04,0.36,894,0.30000000000000004,347,1
2022,1,10,4,30,3.1,0.67,0.023,0.68,0,0,0,0,-12,0,0,0,0,32.15,128.5,0.36,894,0.30000000000000004,329,1.2000000000000002
2022,1,10,5,30,2.1,0.6900000000000001,0.022,0.68,0,0,0,0,-12.200000000000001,0,0,0,0,34.01,115.13,0.36,894,0.2,332,1.4000000000000001
2022,1,10,6,30,1.6,0.72,0.021,0.68,0,0,0,0,-12.4,0,0,0,0,34.53,102.04,0.36,894,0.2,339,1.5
2022,1,10,7,30,3.1,0.78,0.02,0.68,11,267,16,0,-12.8,11,267,0,16,30.16,88.99,0.36,894,0.2,341,1.5
2022,1,10,8,30,7.300000000000001,0.85,0.018000000000000002,0.68,41,815,221,0,-13.200000000000001,41,815,0,221,21.78,77.24,0.36,894,0.2,338,1.6
2022,1,10,9,30,11,0.92,0.016,0.68,54,975,447,0,-13.600000000000001,54,975,0,447,16.35,66.22,0.36,894,0.2,326,1.8
2022,1,10,10,30,14.600000000000001,0.98,0.015,0.68,61,1045,634,0,-15.8,61,1045,0,634,10.84,56.76,0.36,894,0.2,295,2.3000000000000003
2022,1,10,11,30,16.8,1.01,0.015,0.68,66,1078,761,0,-17.2,66,1078,0,761,8.35,49.82,0.36,893,0.2,278,2.9000000000000004
2022,1,10,12,30,18.400000000000002,1.01,0.015,0.68,68,1091,818,0,-18.8,68,1091,0,818,6.61,46.53,0.36,892,0.2,276,3.4000000000000004
2022,1,10,13,30,19.400000000000002,1,0.015,0.68,67,1086,799,0,-20.200000000000003,67,1086,0,799,5.5200000000000005,47.68,0.36,892,0.2,280,3.8000000000000003
2022,1,10,14,30,19.900000000000002,1.01,0.014,0.68,63,1066,705,0,-21.6,63,1066,0,705,4.74,52.97,0.36,891,0.2,284,3.8000000000000003
2022,1,10,15,30,19.200000000000003,1.02,0.015,0.68,57,1017,545,0,-22.700000000000003,57,1017,0,545,4.48,61.33,0.36,891,0.2,282,3.3000000000000003
2022,1,10,16,30,16.400000000000002,1.02,0.015,0.68,47,917,335,0,-22.6,47,917,0,335,5.38,71.68,0.36,891,0.2,278,1.9000000000000001
2022,1,10,17,30,12.4,1.01,0.015,0.68,28,657,105,0,-22.200000000000003,28,657,0,105,7.25,83.23,0.36,892,0.2,282,1.3
2022,1,10,18,30,10.700000000000001,0.98,0.015,0.68,0,0,0,0,-22.5,0,0,0,0,7.890000000000001,95.75,0.36,892,0.2,315,1.3
2022,1,10,19,30,9.200000000000001,0.92,0.016,0.68,0,0,0,0,-23,0,0,0,0,8.33,108.67,0.36,893,0.2,345,1.5
2022,1,10,20,30,7.5,0.87,0.017,0.68,0,0,0,0,-23.400000000000002,0,0,0,0,9.02,121.92,0.36,893,0.2,271,1.7000000000000002
2022,1,10,21,30,6.1000000000000005,0.86,0.018000000000000002,0.68,0,0,0,0,-23.5,0,0,0,0,9.82,135.38,0.36,893,0.2,9,1.8
2022,1,10,22,30,5.2,0.9,0.019,0.68,0,0,0,0,-23.5,0,0,0,0,10.51,148.98,0.36,893,0.2,10,1.7000000000000002
2022,1,10,23,30,4.800000000000001,0.96,0.019,0.68,0,0,0,0,-23.200000000000003,0,0,0,0,11.02,162.61,0.36,892,0.2,5,1.7000000000000002
2022,1,11,0,30,4.5,1.03,0.018000000000000002,0.68,0,0,0,0,-22.8,0,0,0,0,11.66,175.68,0.36,892,0.2,91,1.7000000000000002
2022,1,11,1,30,4.2,1.1,0.018000000000000002,0.68,0,0,0,8,-22.3,0,0,0,0,12.48,169.3,0.36,892,0.30000000000000004,357,1.8
2022,1,11,2,30,4,1.1500000000000001,0.017,0.68,0,0,0,0,-21.700000000000003,0,0,0,0,13.36,155.73,0.36,891,0.30000000000000004,354,1.9000000000000001
2022,1,11,3,30,3.6,1.21,0.016,0.68,0,0,0,0,-20.900000000000002,0,0,0,0,14.67,142.1,0.36,891,0.4,353,2
2022,1,11,4,30,3.2,1.23,0.017,0.68,0,0,0,1,-19.900000000000002,0,0,0,0,16.47,128.55,0.36,892,0.5,352,2
2022,1,11,5,30,3.2,1.25,0.017,0.68,0,0,0,0,-18.900000000000002,0,0,0,0,17.990000000000002,115.18,0.36,892,0.5,355,2.1
2022,1,11,6,30,3.4000000000000004,1.25,0.017,0.68,0,0,0,5,-17.900000000000002,0,0,0,0,19.240000000000002,102.07000000000001,0.36,892,0.5,270,2.2
2022,1,11,7,30,5.7,1.25,0.017,0.68,0,0,0,5,-17,0,0,7,0,17.78,89.01,0.36,892,0.5,3,2.6
2022,1,11,8,30,10.600000000000001,1.24,0.017,0.68,40,781,213,8,-16,79,6,0,81,13.780000000000001,77.24,0.36,893,0.5,7,3.5
2022,1,11,9,30,14.3,1.22,0.016,0.68,53,931,429,8,-13.200000000000001,224,127,0,276,13.63,66.18,0.36,893,0.6000000000000001,9,3.3000000000000003
2022,1,11,10,30,17.6,1.21,0.016,0.68,62,1001,612,8,-8.5,230,462,0,484,16.03,56.69,0.36,893,0.6000000000000001,83,2.3000000000000003
2022,1,11,11,30,19.6,1.2,0.016,0.68,67,1036,736,8,-7.300000000000001,298,391,0,551,15.55,49.71,0.36,893,0.6000000000000001,309,1.5
2022,1,11,12,30,20.700000000000003,1.2,0.017,0.68,70,1048,792,8,-7.6000000000000005,192,815,7,754,14.14,46.39,0.36,892,0.6000000000000001,266,2.1
2022,1,11,13,30,21,1.19,0.018000000000000002,0.68,70,1042,774,7,-8.200000000000001,358,48,0,390,13.32,47.51,0.36,891,0.6000000000000001,255,2.6
2022,1,11,14,30,20.8,1.17,0.018000000000000002,0.68,67,1020,683,1,-8.6,67,1020,0,683,13.05,52.79,0.36,891,0.6000000000000001,252,2.9000000000000004
2022,1,11,15,30,20,1.1400000000000001,0.018000000000000002,0.68,60,970,528,8,-8.9,249,52,0,274,13.370000000000001,61.15,0.36,891,0.6000000000000001,249,2.8000000000000003
2022,1,11,16,30,17.7,1.12,0.017,0.68,48,869,324,3,-9.1,166,9,0,169,15.22,71.51,0.36,891,0.6000000000000001,241,2
2022,1,11,17,30,13.8,1.11,0.019,0.68,29,591,101,7,-9.3,26,0,7,26,19.23,83.08,0.36,891,0.7000000000000001,221,1.4000000000000001
2022,1,11,18,30,12.3,1.09,0.021,0.68,0,0,0,7,-9.8,0,0,0,0,20.41,95.60000000000001,0.36,892,0.7000000000000001,209,1.3
2022,1,11,19,30,12.200000000000001,1.07,0.023,0.68,0,0,0,7,-10.4,0,0,0,0,19.61,108.53,0.36,893,0.8,202,0.9
2022,1,11,20,30,11.700000000000001,1.03,0.024,0.68,0,0,0,8,-10.9,0,0,0,0,19.490000000000002,121.79,0.36,893,0.8,153,0.4
2022,1,11,21,30,10.5,0.9400000000000001,0.025,0.68,0,0,0,3,-10.5,0,0,0,0,21.75,135.26,0.36,893,0.9,38,0.5
2022,1,11,22,30,9.700000000000001,0.8200000000000001,0.027,0.68,0,0,0,1,-9.1,0,0,0,0,25.71,148.86,0.36,893,0.9,27,1.1
2022,1,11,23,30,8.9,0.72,0.03,0.68,0,0,0,0,-7.1000000000000005,0,0,0,0,31.61,162.49,0.36,893,1,23,1.5
2022,1,12,0,30,8.200000000000001,0.62,0.033,0.68,0,0,0,0,-5.300000000000001,0,0,0,0,38.06,175.51,0.36,893,1,21,1.4000000000000001
2022,1,12,1,30,7.9,0.6,0.036000000000000004,0.68,0,0,0,0,-4.2,0,0,0,0,42.06,169.34,0.36,893,1.1,30,1.1
2022,1,12,2,30,7.4,0.64,0.035,0.68,0,0,0,0,-3.4000000000000004,0,0,0,0,46.24,155.79,0.36,893,1.1,53,1.2000000000000002
2022,1,12,3,30,7,0.6900000000000001,0.034,0.68,0,0,0,0,-2.7,0,0,0,0,50.120000000000005,142.15,0.36,892,1.1,59,1.3
2022,1,12,4,30,6.800000000000001,0.72,0.035,0.68,0,0,0,4,-2.2,0,0,0,0,52.83,128.6,0.36,892,1.1,60,1.3
2022,1,12,5,30,7,0.75,0.037,0.68,0,0,0,4,-1.9000000000000001,0,0,0,0,53.04,115.21000000000001,0.36,892,1.1,59,1.2000000000000002
2022,1,12,6,30,7.300000000000001,0.78,0.039,0.68,0,0,0,1,-1.9000000000000001,0,0,0,0,52.24,102.10000000000001,0.36,893,1,55,1.2000000000000002
2022,1,12,7,30,8.4,0.78,0.04,0.68,0,0,0,4,-1.9000000000000001,0,0,7,0,48.42,89.02,0.36,893,1,48,1.2000000000000002
2022,1,12,8,30,11.4,0.77,0.041,0.68,49,685,201,5,-1.9000000000000001,16,0,0,16,39.57,77.22,0.36,894,1,41,1.5
2022,1,12,9,30,14.5,0.78,0.042,0.68,68,861,416,1,-3.3000000000000003,68,861,0,416,28.990000000000002,66.15,0.36,894,1,100,1.2000000000000002
2022,1,12,10,30,17.3,0.79,0.042,0.68,79,942,597,5,-7.1000000000000005,146,0,0,146,18.18,56.620000000000005,0.36,894,1,275,1.7000000000000002
2022,1,12,11,30,18.7,0.79,0.04,0.68,85,983,722,0,-7.9,85,983,0,722,15.66,49.6,0.36,894,1,268,2.5
2022,1,12,12,30,19.5,0.77,0.038,0.68,86,1000,778,0,-7.7,86,1000,0,778,15.19,46.230000000000004,0.36,893,1,263,2.9000000000000004
2022,1,12,13,30,19.900000000000002,0.74,0.036000000000000004,0.68,84,1002,764,0,-7.4,84,1002,0,764,15.14,47.33,0.36,892,0.9,261,2.9000000000000004
2022,1,12,14,30,19.900000000000002,0.71,0.034,0.68,79,980,674,0,-7.300000000000001,79,980,0,674,15.32,52.6,0.36,892,0.9,262,2.7
2022,1,12,15,30,19.3,0.6900000000000001,0.034,0.68,71,925,520,0,-7.2,71,925,0,520,15.96,60.97,0.36,892,0.9,266,2.1
2022,1,12,16,30,17.7,0.67,0.034,0.68,57,813,317,0,-7.2,57,813,0,317,17.7,71.34,0.36,892,0.9,210,1
2022,1,12,17,30,14.8,0.63,0.035,0.68,33,524,98,0,-6.800000000000001,33,524,0,98,21.82,82.92,0.36,892,0.9,31,0.6000000000000001
2022,1,12,18,30,12.200000000000001,0.56,0.04,0.68,0,0,0,0,-5.9,0,0,0,0,27.85,95.46000000000001,0.36,893,0.9,54,1.7000000000000002
2022,1,12,19,30,10.4,0.46,0.05,0.68,0,0,0,0,-4.2,0,0,0,0,35.7,108.39,0.36,894,0.9,52,3.4000000000000004
2022,1,12,20,30,9,0.37,0.061,0.68,0,0,0,0,-2.5,0,0,0,0,44.35,121.65,0.36,894,0.9,51,4.7
2022,1,12,21,30,7.9,0.3,0.069,0.68,0,0,0,0,-1.2000000000000002,0,0,0,0,52.53,135.13,0.36,895,0.9,51,5.300000000000001
2022,1,12,22,30,7,0.28,0.073,0.68,0,0,0,0,-0.7000000000000001,0,0,0,0,58.17,148.74,0.36,895,0.9,50,5.300000000000001
2022,1,12,23,30,6.300000000000001,0.29,0.07200000000000001,0.68,0,0,0,0,-0.8,0,0,0,0,60.52,162.37,0.36,895,0.9,49,5.1000000000000005
2022,1,13,0,30,5.6000000000000005,0.3,0.07,0.68,0,0,0,0,-1.1,0,0,0,0,62.04,175.34,0.36,895,0.9,50,4.9
2022,1,13,1,30,5,0.32,0.068,0.68,0,0,0,0,-1.4000000000000001,0,0,0,0,63.11,169.37,0.36,895,0.9,52,4.800000000000001
2022,1,13,2,30,4.5,0.33,0.065,0.68,0,0,0,0,-1.7000000000000002,0,0,0,0,64.26,155.84,0.36,895,0.8,54,4.7
2022,1,13,3,30,4.2,0.35000000000000003,0.064,0.68,0,0,0,0,-1.8,0,0,0,0,64.89,142.20000000000002,0.36,894,0.8,56,4.5
2022,1,13,4,30,3.9000000000000004,0.36,0.062,0.68,0,0,0,0,-1.9000000000000001,0,0,0,0,65.72,128.64000000000001,0.36,894,0.8,58,4.5
2022,1,13,5,30,3.6,0.35000000000000003,0.06,0.68,0,0,0,0,-2,0,0,0,0,66.71000000000001,115.25,0.36,895,0.8,59,4.5
2022,1,13,6,30,3.5,0.35000000000000003,0.059000000000000004,0.68,0,0,0,0,-2.1,0,0,0,0,66.67,102.12,0.36,895,0.8,61,4.6000000000000005
2022,1,13,7,30,4.5,0.36,0.058,0.68,0,0,0,0,-2.2,0,0,0,0,61.86,89.02,0.36,896,0.8,63,5
2022,1,13,8,30,7.4,0.36,0.058,0.68,56,642,198,1,-2.2,56,642,0,198,50.45,77.21000000000001,0.36,896,0.8,67,5.4
2022,1,13,9,30,10.9,0.36,0.058,0.68,78,836,416,0,-2.3000000000000003,78,836,0,416,39.64,66.1,0.36,896,0.8,74,5.1000000000000005
2022,1,13,10,30,13.9,0.35000000000000003,0.058,0.68,91,928,602,0,-2.5,91,928,0,602,32.04,56.54,0.36,896,0.7000000000000001,86,4.1000000000000005
2022,1,13,11,30,16.3,0.35000000000000003,0.059000000000000004,0.68,99,969,729,0,-3.1,99,969,0,729,26.39,49.480000000000004,0.36,896,0.7000000000000001,107,2.7
2022,1,13,12,30,17.7,0.34,0.06,0.68,103,984,786,0,-3.9000000000000004,103,984,0,786,22.73,46.07,0.36,895,0.7000000000000001,137,2.1
2022,1,13,13,30,18.400000000000002,0.34,0.06,0.68,102,979,768,0,-4.800000000000001,102,979,0,768,20.330000000000002,47.14,0.36,894,0.7000000000000001,166,2.1
2022,1,13,14,30,18.5,0.33,0.06,0.68,97,951,677,0,-5.300000000000001,97,951,0,677,19.34,52.410000000000004,0.36,894,0.7000000000000001,187,2.2
2022,1,13,15,30,17.900000000000002,0.33,0.063,0.68,88,881,518,0,-5.6000000000000005,88,881,0,518,19.740000000000002,60.79,0.36,894,0.8,205,2.2
2022,1,13,16,30,16.1,0.34,0.067,0.68,73,747,314,0,-5.5,73,747,0,314,22.2,71.17,0.36,895,0.8,205,1.7000000000000002
2022,1,13,17,30,13.100000000000001,0.35000000000000003,0.07100000000000001,0.68,42,420,95,0,-5.2,42,420,0,95,27.55,82.76,0.36,895,0.8,184,1
2022,1,13,18,30,11.600000000000001,0.32,0.07,0.68,0,0,0,0,-4.9,0,0,0,0,31.11,95.31,0.36,895,0.8,138,1
2022,1,13,19,30,10,0.3,0.07200000000000001,0.68,0,0,0,0,-4.6000000000000005,0,0,0,0,35.34,108.25,0.36,896,0.8,92,1.4000000000000001
2022,1,13,20,30,8.3,0.31,0.073,0.68,0,0,0,0,-4.3,0,0,0,0,40.78,121.52,0.36,897,0.8,74,2.1
2022,1,13,21,30,7.6000000000000005,0.33,0.074,0.68,0,0,0,0,-3.8000000000000003,0,0,0,0,44.44,135.01,0.36,897,0.8,69,3.6
2022,1,13,22,30,7,0.35000000000000003,0.075,0.68,0,0,0,0,-3.3000000000000003,0,0,0,0,47.84,148.62,0.36,897,0.8,67,4.6000000000000005
2022,1,13,23,30,6.2,0.37,0.075,0.68,0,0,0,0,-3.1,0,0,0,0,51.26,162.24,0.36,897,0.8,66,4.5
2022,1,14,0,30,5.5,0.38,0.076,0.68,0,0,0,0,-3.1,0,0,0,0,53.88,175.16,0.36,896,0.8,66,4.3
2022,1,14,1,30,4.9,0.38,0.076,0.68,0,0,0,0,-3.1,0,0,0,0,56.26,169.4,0.36,896,0.8,67,4
2022,1,14,2,30,4.4,0.38,0.077,0.68,0,0,0,0,-3,0,0,0,0,58.76,155.89000000000001,0.36,896,0.8,67,3.8000000000000003
2022,1,14,3,30,3.9000000000000004,0.38,0.077,0.68,0,0,0,0,-2.8000000000000003,0,0,0,0,61.72,142.25,0.36,896,0.8,66,3.7
2022,1,14,4,30,3.5,0.39,0.078,0.68,0,0,0,0,-2.6,0,0,0,0,64.41,128.68,0.36,896,0.8,64,3.6
2022,1,14,5,30,3.2,0.39,0.078,0.68,0,0,0,0,-2.4000000000000004,0,0,0,0,66.55,115.28,0.36,896,0.8,62,3.6
2022,1,14,6,30,3.2,0.4,0.078,0.68,0,0,0,0,-2.3000000000000003,0,0,0,0,67.06,102.13,0.36,896,0.8,62,3.8000000000000003
2022,1,14,7,30,4.3,0.41000000000000003,0.079,0.68,0,0,0,1,-2.2,0,0,0,0,62.440000000000005,89.02,0.36,897,0.8,62,4.5
2022,1,14,8,30,7.300000000000001,0.4,0.078,0.68,62,599,195,1,-2.2,62,599,0,195,50.77,77.18,0.36,897,0.8,66,5.300000000000001
2022,1,14,9,30,10.700000000000001,0.4,0.077,0.68,86,805,412,0,-2.4000000000000004,86,805,0,412,39.86,66.05,0.36,897,0.8,72,5.1000000000000005
2022,1,14,10,30,13.4,0.4,0.077,0.68,101,897,596,0,-2.8000000000000003,101,897,0,596,32.33,56.46,0.36,897,0.8,75,4
2022,1,14,11,30,15.4,0.4,0.077,0.68,109,942,723,0,-3.4000000000000004,109,942,0,723,27.240000000000002,49.35,0.36,897,0.8,74,2.5
2022,1,14,12,30,16.5,0.4,0.077,0.68,113,959,780,0,-4,113,959,0,780,24.330000000000002,45.910000000000004,0.36,896,0.8,58,1.2000000000000002
2022,1,14,13,30,17.1,0.4,0.077,0.68,112,955,763,0,-4.5,112,955,0,763,22.51,46.95,0.36,895,0.8,87,0.5
2022,1,14,14,30,17.3,0.39,0.078,0.68,106,924,673,0,-4.9,106,924,0,673,21.59,52.22,0.36,895,0.8,285,0.9
